audio,text,speaker,utterance,mic,n_words,duration_sec,text_devnagari,sentence_id
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M36,M36_S1_H06,M2,8,3.1688125,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa,M36,M36_S1_H07,M2,5,1.7813125,भारत में ऐसा नहीं हुआ,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M36,M36_S1_H08,M2,6,3.1625625,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M36,M36_S1_H11,M2,7,2.4688125,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H12_M2.wav,doonoon mein badaa antara thaa,M36,M36_S1_H12,M2,5,1.4500625,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M36,M36_S1_H14,M2,7,1.9938125,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M36,M36_S1_H15,M2,9,4.0375625,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M36,M36_S1_H17,M2,5,2.9250625,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M36,M36_S1_H19,M2,8,1.6938125,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M36,M36_S1_H20,M2,5,1.3063125,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M36,M36_S1_H21,M2,6,1.4688125,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H22_M2.wav,eika baara phira,M36,M36_S1_H22,M2,3,1.0625625,एक बार फिर,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M36,M36_S1_H23,M2,7,2.4000625,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H26_M2.wav,aapa yaha achchhaa kaarya jaarii rakhein,M36,M36_S1_H26,M2,6,2.1375625,आप यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M36,M36_S1_H27,M2,5,1.3375625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M36\M36_S1_H30_M2.wav,jaldii jaldii kuchha kiijiei,M36,M36_S1_H30,M2,4,1.5721875,जल्दी जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M37,M37_S1_H01,M2,7,2.5125,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M37,M37_S1_H02,M2,8,2.4750625,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M37,M37_S1_H03,M2,6,2.0688125,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M37,M37_S1_H04,M2,5,1.9625625,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M37,M37_S1_H05,M2,5,2.0875625,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M37,M37_S1_H06,M2,8,2.3500625,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M37,M37_S1_H07,M2,6,2.0125625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M37,M37_S1_H08,M2,6,2.7688125,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M37,M37_S1_H11,M2,7,2.2688125,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H12_M2.wav,doonoon mein badaa antara thaa,M37,M37_S1_H12,M2,5,1.7563125,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M37,M37_S1_H14,M2,7,2.0375625,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M37,M37_S1_H15,M2,9,3.6875625,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M37,M37_S1_H17,M2,5,1.7313125,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M37,M37_S1_H19,M2,8,2.3375625,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M37,M37_S1_H20,M2,5,2.1500625,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M37,M37_S1_H21,M2,6,1.8438125,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H22_M2.wav,eika baara phira sei aabhaara,M37,M37_S1_H22,M2,5,1.6125625,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M37,M37_S1_H23,M2,7,2.4500625,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M37,M37_S1_H26,M2,7,2.8250625,आप अपना यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M37,M37_S1_H27,M2,5,1.6375625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M37\M37_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M37,M37_S1_H30,M2,5,1.7181875,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M38,M38_S1_H01,M2,7,2.63125,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M38,M38_S1_H02,M2,8,2.6438125,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M38,M38_S1_H03,M2,6,2.1438125,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M38,M38_S1_H04,M2,5,1.8688125,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M38,M38_S1_H05,M2,5,2.2438125,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M38,M38_S1_H06,M2,8,2.3063125,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M38,M38_S1_H07,M2,6,2.0313125,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H08_M2.wav,isa sahayooga heitu dhanyavaada,M38,M38_S1_H08,M2,4,2.7750625,इस सहयोग हेतु धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa doonoon,M38,M38_S1_H11,M2,8,2.9375625,यहाँ से संघर्ष का दौर शुरू हुआ दोनों,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H12_M2.wav,mein badaa antara thaa antara thaa,M38,M38_S1_H12,M2,6,2.2438125,में बड़ा अंतर था अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M38,M38_S1_H14,M2,7,2.3375625,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M38,M38_S1_H15,M2,9,2.8563125,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M38,M38_S1_H17,M2,5,2.0500625,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M38,M38_S1_H19,M2,8,2.0375625,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M38,M38_S1_H20,M2,5,2.3063125,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M38,M38_S1_H21,M2,6,2.7563125,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H22_M2.wav,eika baara phira sei aabhaara,M38,M38_S1_H22,M2,5,1.7375625,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M38,M38_S1_H23,M2,7,2.4938125,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M38,M38_S1_H26,M2,7,2.9688125,आप अपना यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M38,M38_S1_H27,M2,5,1.4688125,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M38\M38_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M38,M38_S1_H30,M2,5,1.635,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M39,M39_S1_H01,M2,7,3.4375,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M39,M39_S1_H02,M2,8,3.3125625,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M39,M39_S1_H03,M2,6,3.3188125,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M39,M39_S1_H04,M2,5,2.4625625,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M39,M39_S1_H05,M2,5,2.5500625,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M39,M39_S1_H06,M2,8,2.8000625,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M39,M39_S1_H07,M2,6,2.5688125,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M39,M39_S1_H08,M2,6,2.9688125,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M39,M39_S1_H11,M2,7,4.1438125,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H12_M2.wav,doonoon mein bahuta antara thaa,M39,M39_S1_H12,M2,5,2.2750625,दोनों में बहुत अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M39,M39_S1_H14,M2,7,2.5188125,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M39,M39_S1_H15,M2,9,3.7563125,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M39,M39_S1_H17,M2,5,2.3750625,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M39,M39_S1_H19,M2,8,2.7875625,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M39,M39_S1_H20,M2,5,2.9938125,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M39,M39_S1_H21,M2,6,3.0000625,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H22_M2.wav,eika baara phira sei aabhaara,M39,M39_S1_H22,M2,5,2.3188125,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M39,M39_S1_H23,M2,7,3.2625625,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H26_M2.wav,aapa achchhaa kaarya jaarii rakhein,M39,M39_S1_H26,M2,5,2.4938125,आप अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M39,M39_S1_H27,M2,5,2.1875625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M39\M39_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M39,M39_S1_H30,M2,5,2.1746875,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M40\M40_S1_H01_M2.wav,aapakei hindii karanei para khushii huii pasanda,M40,M40_S1_H01,M2,7,4.4875,आपके हिंदी करने पर खुशी हुई पसंद,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M40\M40_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M40,M40_S1_H02,M2,8,3.1313125,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M40\M40_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M40,M40_S1_H03,M2,6,2.7063125,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M40\M40_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M40,M40_S1_H04,M2,5,2.1438125,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M40\M40_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M40,M40_S1_H05,M2,5,2.1875625,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M40\M40_S1_H06_M2.wav,joo main kahataa huuna usakaa paalana karoo,M40,M40_S1_H06,M2,7,3.5063125,जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M40\M40_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M40,M40_S1_H07,M2,6,2.5375625,भारत में ऐसा नहीं हुआ है,H07
