audio,text,speaker,utterance,mic,n_words,duration_sec,text_devnagari
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H09_M2.wav,para yaha sanbhava naa hoo sakaa,M28,M28_S1_H09,M2,6,3.5063125,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,M28,M28_S1_H10,M2,6,4.1500625,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M28,M28_S1_H11,M2,7,4.1125625,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H12_M2.wav,doonoon mein badaa antara thaa,M28,M28_S1_H12,M2,5,5.2813125,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H13_M2.wav,aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,M28,M28_S1_H13,M2,8,3.6375625,आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M28,M28_S1_H14,M2,7,3.4563125,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei usasei aagei chalaa jaaei,M28,M28_S1_H15,M2,10,6.1500625,समय के साथ ही नहीं उससे उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H16_M2.wav,main krikeita kheila koo kaaphii pasanda karataa huuna,M28,M28_S1_H16,M2,8,5.3000625,मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M28,M28_S1_H17,M2,5,4.6563125,शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H18_M2.wav,joo shaayada aapanei deikhaa naa hoo,M28,M28_S1_H18,M2,6,4.5313125,जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M28,M28_S1_H19,M2,8,4.7000625,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M28,M28_S1_H20,M2,5,2.5750625,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M28,M28_S1_H21,M2,6,4.4250625,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H22_M2.wav,eika baara phira sei aabhaara,M28,M28_S1_H22,M2,5,3.7813125,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M28,M28_S1_H23,M2,7,6.9688125,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H24_M2.wav,abhii main shaanta hii huuna,M28,M28_S1_H24,M2,5,5.1500625,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H25_M2.wav,svaagata kei liyei dhanyavaada,M28,M28_S1_H25,M2,4,2.4625625,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H26_M2.wav,aapa apanaa yaha achchhaa jaarii rakhein kaarya,M28,M28_S1_H26,M2,7,7.0000625,आप अपना यह अच्छा जारी रखें कार्य
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M28,M28_S1_H27,M2,5,2.3938125,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,M28,M28_S1_H28,M2,13,7.2438125,कहा जाता है कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,M28,M28_S1_H29,M2,5,3.4500625,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M28\M28_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M28,M28_S1_H30,M2,5,3.3563125,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M30,M30_S1_H01,M2,7,2.96875,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M30,M30_S1_H02,M2,8,3.3000625,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M30,M30_S1_H03,M2,6,2.4563125,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M30,M30_S1_H04,M2,5,2.2563125,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M30,M30_S1_H05,M2,5,2.1250625,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M30,M30_S1_H06,M2,8,3.0500625,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M30,M30_S1_H07,M2,6,2.1625625,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M30,M30_S1_H08,M2,6,3.0438125,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H09_M2.wav,para yaha sanbhava naa hoo sakaa,M30,M30_S1_H09,M2,6,2.4000625,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,M30,M30_S1_H10,M2,6,2.4375625,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M30,M30_S1_H11,M2,7,2.6125625,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H12_M2.wav,doonoon mein badaa antara thaa,M30,M30_S1_H12,M2,5,2.0500625,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H13_M2.wav,aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,M30,M30_S1_H13,M2,8,3.1313125,आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M30,M30_S1_H14,M2,7,2.4625625,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M30,M30_S1_H15,M2,9,3.1250625,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H16_M2.wav,main krikeita kheila kheila koo kaaphii pasanda karataa huuna,M30,M30_S1_H16,M2,9,4.4938125,मैं क्रिकेट खेल खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H17_M2.wav,shaayada samajha samajha aa aa gayaa hoo,M30,M30_S1_H17,M2,7,3.1688125,शायद समझ समझ आ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H18_M2.wav,joo shaayada aapanei deikhaa naa hoo,M30,M30_S1_H18,M2,6,2.4500625,जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M30,M30_S1_H19,M2,8,2.3688125,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M30,M30_S1_H20,M2,5,2.5313125,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M30,M30_S1_H21,M2,6,2.3875625,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H22_M2.wav,eika baara phira sei aabhaara,M30,M30_S1_H22,M2,5,2.4563125,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M30,M30_S1_H23,M2,7,2.6063125,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H24_M2.wav,abhii main shaanta hii huuna,M30,M30_S1_H24,M2,5,2.6188125,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H25_M2.wav,svaagata kei liyei dhanyavaada,M30,M30_S1_H25,M2,4,1.7500625,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M30,M30_S1_H26,M2,7,3.9125625,आप अपना यह अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M30,M30_S1_H27,M2,5,1.7188125,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,M30,M30_S1_H28,M2,13,5.3938125,कहा जाता है कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,M30,M30_S1_H29,M2,5,2.5625625,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M30\M30_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M30,M30_S1_H30,M2,5,2.087125,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M32,M32_S1_H01,M2,7,3.24375,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M32,M32_S1_H02,M2,8,2.8000625,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M32,M32_S1_H03,M2,6,2.8688125,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H04_M2.wav,aisei aisei hii jaarii rakhein,M32,M32_S1_H04,M2,5,3.3188125,ऐसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M32,M32_S1_H05,M2,5,2.2250625,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M32,M32_S1_H06,M2,8,2.7188125,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M32,M32_S1_H07,M2,6,2.2625625,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M32,M32_S1_H08,M2,6,3.3938125,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H09_M2.wav,para yaha sanbhava naa hoo sakaa,M32,M32_S1_H09,M2,6,1.9625625,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,M32,M32_S1_H10,M2,6,2.7813125,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M32,M32_S1_H11,M2,7,2.5619375,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H12_M2.wav,doonoon mein badaa antara thaa,M32,M32_S1_H12,M2,5,1.9238125,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H13_M2.wav,aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,M32,M32_S1_H13,M2,8,2.9394375,आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M32,M32_S1_H14,M2,7,2.0375625,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H15_M2.wav,samaya kei saatha hii nahiin aagei chalaa jaaei,M32,M32_S1_H15,M2,8,4.1750625,समय के साथ ही नहीं आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H16_M2.wav,main krikeita kheila koo kaaphii pasanda karataa huuna,M32,M32_S1_H16,M2,8,2.8875625,मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M32,M32_S1_H17,M2,5,1.8250625,शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H18_M2.wav,joo shaayada aapanei deikhaa naa hoo,M32,M32_S1_H18,M2,6,2.3813125,जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M32,M32_S1_H19,M2,8,2.4500625,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M32,M32_S1_H20,M2,5,1.8313125,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M32,M32_S1_H21,M2,6,1.9000625,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H22_M2.wav,eika baara phira sei aabhaara,M32,M32_S1_H22,M2,5,1.8938125,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M32,M32_S1_H23,M2,7,3.0500625,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H24_M2.wav,abhii main shaanta hii huuna,M32,M32_S1_H24,M2,5,1.7375625,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H25_M2.wav,svaagata kei liyei dhanyavaada,M32,M32_S1_H25,M2,4,1.6125625,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H26_M2.wav,aapa apanaa yaha kaarya jaarii rakhein,M32,M32_S1_H26,M2,6,3.0438125,आप अपना यह कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M32,M32_S1_H27,M2,5,2.0500625,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii mein jhuutha kaa sahaaraa nahiin liyaa,M32,M32_S1_H28,M2,12,4.14225,कहा जाता है कि उन्होंने कभी में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,M32,M32_S1_H29,M2,5,2.092875,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M32\M32_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M32,M32_S1_H30,M2,5,1.729375,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M33\M33_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii hai huii,M33,M33_S1_H01,M2,9,3.61875,आपके हिंदी पसंद करने पर खुशी हुई है हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M33\M33_S1_H02_M2.wav,isakei badalei mein mein tuma kuchha aura maanaga loo,M33,M33_S1_H02,M2,9,4.1563125,इसके बदले में में तुम कुछ और मांग लो
